task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1310	f0/ac5039	5511	samtoolsIndex (1309)	COMPLETED	0	2020-09-18 17:04:18.421	3s	2.9s	72.3%	6.1 MB	29.5 MB	72.1 MB	13.5 KB
1311	a1/5ea425	5583	samtoolsIndex (1310)	COMPLETED	0	2020-09-18 17:04:18.586	4.3s	4.1s	65.4%	6 MB	29.5 MB	99.3 MB	13.5 KB
1308	de/f56168	3569	samtoolsIndex (1307)	COMPLETED	0	2020-09-18 17:04:12.480	13.1s	12.9s	67.3%	6.3 MB	29.5 MB	329.9 MB	13.9 KB
1318	5d/26222d	7213	samtoolsIndex (1317)	COMPLETED	0	2020-09-18 17:04:22.933	3.5s	3.3s	63.9%	6.2 MB	29.5 MB	70.7 MB	13.6 KB
1316	d3/cf5fb1	4811	samtoolsIndex (1315)	COMPLETED	0	2020-09-18 17:04:16.115	14.7s	14.6s	65.6%	6.2 MB	29.5 MB	360.4 MB	13.9 KB
1303	1f/cacf14	1506	samtoolsIndex (1302)	COMPLETED	0	2020-09-18 17:04:06.319	25.1s	24.9s	62.7%	6 MB	29.6 MB	634.4 MB	14.9 KB
1312	a5/78cec8	2162	samtoolsIndex (1311)	COMPLETED	0	2020-09-18 17:04:07.933	25s	24.8s	68.5%	6.3 MB	29.6 MB	639.1 MB	14.7 KB
1321	4a/69b4f6	6237	samtoolsIndex (1320)	COMPLETED	0	2020-09-18 17:04:20.067	13.5s	13.4s	67.2%	6.2 MB	29.5 MB	341.8 MB	13.8 KB
1313	f5/38b8c5	5779	samtoolsIndex (1312)	COMPLETED	0	2020-09-18 17:04:18.976	14.7s	14.5s	66.3%	6.3 MB	29.6 MB	381.9 MB	13.9 KB
1331	97/396efc	10668	samtoolsIndex (1330)	COMPLETED	0	2020-09-18 17:04:33.631	3.4s	3.2s	75.0%	6.1 MB	29.5 MB	84.9 MB	13.7 KB
1324	09/68eaff	10651	samtoolsIndex (1323)	COMPLETED	0	2020-09-18 17:04:33.602	7.2s	7s	62.4%	6.1 MB	29.6 MB	190 MB	15.2 KB
1322	db/cee15a	9863	samtoolsIndex (1321)	COMPLETED	0	2020-09-18 17:04:31.401	9.6s	9.4s	73.9%	6.2 MB	29.6 MB	232.9 MB	14.2 KB
1319	b6/dc9c25	8375	samtoolsIndex (1318)	COMPLETED	0	2020-09-18 17:04:26.423	16.8s	16.7s	59.6%	6.2 MB	29.5 MB	395.9 MB	14.1 KB
1325	3c/af8c85	11936	samtoolsIndex (1324)	COMPLETED	0	2020-09-18 17:04:37.012	8s	7.8s	68.7%	6.3 MB	29.6 MB	200.8 MB	13.9 KB
1314	b4/b7e3f8	9619	samtoolsIndex (1313)	COMPLETED	0	2020-09-18 17:04:30.846	15.4s	15.3s	75.4%	6.3 MB	29.6 MB	355.7 MB	14.9 KB
1317	04/bc7b10	7982	samtoolsIndex (1316)	COMPLETED	0	2020-09-18 17:04:25.555	21.1s	20.9s	67.9%	6.2 MB	29.6 MB	541.9 MB	14.8 KB
1327	09/88525e	13070	samtoolsIndex (1326)	COMPLETED	0	2020-09-18 17:04:40.807	6.4s	6.3s	60.8%	6 MB	29.5 MB	151.9 MB	13.6 KB
1320	40/c77f05	10384	samtoolsIndex (1319)	COMPLETED	0	2020-09-18 17:04:32.898	16.1s	15.9s	64.4%	6.2 MB	29.5 MB	403.1 MB	14.1 KB
1326	43/d85867	14359	samtoolsIndex (1325)	COMPLETED	0	2020-09-18 17:04:44.999	4.3s	4.1s	64.3%	6 MB	29.5 MB	99 MB	13.7 KB
1330	34/77e83b	14655	samtoolsIndex (1329)	COMPLETED	0	2020-09-18 17:04:46.231	9.5s	9.4s	76.1%	6.2 MB	29.6 MB	307 MB	13.7 KB
1332	ba/11358a	14817	samtoolsIndex (1331)	COMPLETED	0	2020-09-18 17:04:46.627	9.8s	9.7s	81.5%	6.1 MB	29.5 MB	295.1 MB	13.8 KB
1329	a3/55e6b4	13791	samtoolsIndex (1328)	COMPLETED	0	2020-09-18 17:04:43.262	14.2s	14.1s	81.7%	6.4 MB	29.8 MB	424 MB	16.2 KB
1323	45/5160f8	6711	samtoolsIndex (1322)	COMPLETED	0	2020-09-18 17:04:21.423	48.8s	48.6s	77.0%	6.7 MB	30 MB	1.6 GB	19.5 KB
1328	b3/847846	13152	samtoolsIndex (1327)	COMPLETED	0	2020-09-18 17:04:40.970	30.2s	30.1s	80.9%	6.5 MB	29.8 MB	1.1 GB	16.6 KB
1333	b7/4af286	14986	samtoolsIndex (1332)	COMPLETED	0	2020-09-18 17:04:47.183	29.7s	29.5s	88.9%	6.4 MB	29.8 MB	1.2 GB	17 KB
